bid_datetime_beginning_utc,bid_datetime_beginning_ept,unit_code,bid_slope_flag,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,no_load_cost,cold_start_cost,inter_start_cost,hot_start_cost,max_daily_starts,min_runtime,max_ecomax,min_ecomax,avg_ecomax,max_ecomin,min_ecomin,avg_ecomin
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BwEADAcLAQEaNzAwMTIxMTE,False,3.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,2.50,2.50,2.50,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAAUWAQYEMTIzMDE,False,33.00,39.00,,,,,,,,,44.93,313.81,,,,,,,,,420.00,103.00,103.00,103.00,2,3.00,39.00,39.00,39.00,33.00,33.00,33.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAAIWAQYEMTIzMDI,False,34.00,40.00,,,,,,,,,94.81,313.81,,,,,,,,,420.00,103.00,103.00,103.00,2,3.00,40.00,40.00,40.00,34.00,34.00,34.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAADAQQOAQMHOS43MDA0MjEwMw,True,275.00,276.00,525.00,526.00,596.00,684.00,685.00,751.00,,,15.00,18.29,20.58,20.59,21.23,22.04,25.59,25.60,,,1659.53,12849.30,5742.90,4301.10,4,4.00,751.00,751.00,751.00,275.00,275.00,275.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAQIWAQYENTAxMDI,False,80.00,120.00,150.00,,,,,,,,76.55,76.81,78.38,,,,,,,,729.04,11390.62,11390.62,5695.31,1,15.00,80.00,80.00,80.00,80.00,80.00,80.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAQ4WAQYENjIxMDE,False,47.00,71.00,,,,,,,,,41.21,291.22,,,,,,,,,810.00,215.00,215.00,215.00,1,4.00,71.00,71.00,71.00,47.00,47.00,47.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwcWAQYEOTIxMTE,False,15.00,22.90,,,,,,,,,139.06,139.06,,,,,,,,,2475.40,706.06,287.31,287.31,4,2.00,22.90,22.90,22.90,15.00,15.00,15.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABAcBLjcwMDkyMTEy,False,55.00,,,,,,,,,,41.36,,,,,,,,,,0.00,1426.97,227.35,227.35,6,2.00,55.00,55.00,55.00,55.00,55.00,55.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BgMLAQAPBwUaNzAxMDIxMDE,False,73.00,92.00,,,,,,,,,43.48,293.49,,,,,,,,,165.00,648.00,648.00,648.00,2,4.00,92.00,92.00,92.00,73.00,73.00,73.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CQEEBwILDw8aNzAxMDIxMDI,False,105.00,,,,,,,,,,139.78,,,,,,,,,,568.00,401.00,401.00,401.00,3,2.00,105.00,105.00,105.00,105.00,105.00,105.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BgMLAQAPBAcaNzAxMTIxMDE,False,68.00,86.00,,,,,,,,,42.60,292.61,,,,,,,,,112.00,115.00,115.00,115.00,2,4.00,86.00,86.00,86.00,68.00,68.00,68.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGBw4BAQ8DLjcwMTI5MDEy,False,5.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,0.00,5.00,5.00,5.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODg4HMi43MDEzOTAwMQ,False,4.70,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBw4FLjcwMTU5MDAx,False,0.10,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBw4HLjcwMTY5MDAx,False,9.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBw4BLjcwMTY5MDAy,False,9.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwENLjcwMTcyOTAx,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6,1.00,1.80,1.80,1.80,1.00,1.00,1.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEADAILBgAGNy43MDE4OTAwMQ,False,7.20,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BwMHDAQKDwcaNzA3NzIxMDE,False,1.40,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,2,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIGBgIWAQYNMDAxMDE,False,70.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,3,4.00,75.00,75.00,75.00,46.00,46.00,46.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BgQHBgEPDgcaNzA5MzAxMDE,False,46.00,100.00,240.00,,,,,,,,10.00,37.25,40.00,,,,,,,,0.00,0.00,0.00,0.00,2,8.00,240.00,240.00,240.00,46.00,46.00,46.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BgYDBA4PBg8aNzA5NTAxMDE,False,50.00,203.00,211.00,,,,,,,,10.00,35.69,36.26,,,,,,,,0.00,0.00,0.00,0.00,2,8.00,219.00,219.00,219.00,50.00,50.00,50.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODg4ENi43MDk2OTAwMg,False,0.90,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAACDA8JAgQCNi43MDk4MjEwMQ,False,55.00,,,,,,,,,,41.36,,,,,,,,,,0.00,1426.97,227.35,227.35,6,2.00,55.00,55.00,55.00,55.00,55.00,55.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BQIBAAUPAgUaNzA5OTAxMDE,False,1.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,1.00,1.00,1.00,1.00,1.00,1.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgADMC43OTAxMDEwNQ,True,,3.20,10.00,,,,,,,,,22.61,24.11,,,,,,,,33.21,701.25,668.13,600.72,1,24.00,10.00,10.00,10.00,3.20,3.20,3.20
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAQUAAwIHNy43OTAyMDEwMQ,True,235.00,345.00,346.00,370.00,,,,,,,21.20,23.20,99.99,100.00,,,,,,,0.00,4984.82,3941.94,3537.52,2,8.00,365.00,365.00,365.00,235.00,235.00,235.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAQUAAQMAMC43OTAyMDEwMg,True,235.00,350.00,351.00,370.00,,,,,,,71.41,73.41,149.99,150.00,,,,,,,0.00,5151.83,4099.41,3695.11,2,8.00,410.00,410.00,410.00,220.00,220.00,220.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAQUAAQ8NMi43OTAyMDEwMw,True,235.00,340.00,341.00,370.00,,,,,,,121.20,123.20,199.99,200.00,,,,,,,0.00,4984.82,3941.94,3537.52,2,8.00,360.00,360.00,360.00,235.00,235.00,235.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAgcOBQMNOS43OTAzMjgwMw,False,10.00,20.00,40.00,60.00,80.00,101.00,,,,,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,,,,,0.00,0.00,0.00,0.00,99999,,100.80,100.80,100.80,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEEDQQODgYHMi43OTA1MjkwMQ,False,1.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,2,0.00,1.00,1.00,1.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEEDQQODgcFNi43OTA2NDEwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,134.00,134.00,134.00,134.00,134.00,134.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEEDQQODgcFNC43OTA3NDEwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,144.00,144.00,144.00,144.00,144.00,144.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgECOS43OTA4MDEwMQ,True,1.00,174.00,175.00,218.00,261.00,301.00,302.00,339.00,,,19.43,19.46,21.49,21.52,21.55,21.58,25.37,25.37,,,0.00,6076.43,2585.15,1386.31,3,4.00,339.00,339.00,339.00,174.00,174.00,174.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgECOC43OTA4MDEwMg,True,1.00,174.00,175.00,218.00,261.00,301.00,302.00,339.00,,,21.43,21.46,21.49,21.52,21.55,21.58,25.37,25.37,,,0.00,6076.43,2585.15,1386.31,3,4.00,339.00,339.00,339.00,174.00,174.00,174.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAcFAwUPAAIDNy43OTA5MDEwMQ,True,,150.00,250.00,350.00,693.00,694.00,710.00,,,,,13.92,15.08,16.25,16.26,25.11,25.11,,,,2847.79,24830.99,8195.98,6359.65,2,6.00,710.00,710.00,710.00,350.00,350.00,350.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAELDAAJAgQGNi43OTEwMjgwMQ,False,40.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,1,0.00,20.90,20.90,20.90,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEFDQYJBAAAMC43OTE1MjEwMQ,False,130.00,165.00,,,,,,,,,84.96,92.50,,,,,,,,,2109.00,1354.71,1354.71,1354.71,4,2.00,165.00,165.00,165.00,130.00,130.00,130.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEFDQYJBAAAMS43OTE1MjEwMg,False,130.00,165.00,,,,,,,,,47.46,55.00,,,,,,,,,2109.00,1569.33,1569.33,1569.33,4,2.00,165.00,165.00,165.00,130.00,130.00,130.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAYADQANAQEBMi43OTE2MDEwMg,False,90.00,,,,,,,,,,21.61,,,,,,,,,,540.00,39454.00,18097.00,12057.00,1,6.00,91.00,91.00,91.00,51.00,51.00,51.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAECDAcMAgEGMS43OTIwMjgwMQ,False,100.00,,,,,,,,,,-30.38,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,100.00,100.00,100.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAECDAcMAgABMC43OTQ0OTAwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgABNy43OTQ1OTAwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgACOC43OTQ2OTAwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEADAILBwcGNS43OTk0MTIwMQ,False,100.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,24,1.00,100.00,100.00,100.00,100.00,100.00,100.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDA4WDgYEMTAxMDM,False,26.00,82.00,86.00,,,,,,,,78.64,88.65,290.54,,,,,,,,205.00,2671.00,1723.00,779.00,1,24.00,86.00,86.00,86.00,26.00,26.00,26.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDQUWDgYEMTAxMDQ,False,51.00,170.00,174.00,,,,,,,,77.77,88.59,290.65,,,,,,,,349.00,4649.00,2928.00,1175.00,1,24.00,174.00,174.00,174.00,51.00,51.00,51.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDQIWDgYEMTAxMDU,False,67.00,255.00,270.00,330.00,390.00,450.00,,,,,75.94,85.95,135.96,185.97,237.22,288.35,,,,,900.00,14819.00,9215.00,5695.00,1,24.00,450.00,450.00,450.00,67.00,67.00,67.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMAAwIBGA4EMDEwMTEw,False,354.00,456.00,501.00,544.00,567.00,,,,,,17.66,27.18,116.31,176.10,345.22,,,,,,4900.00,7856.00,3625.00,2832.00,2,4.00,544.00,544.00,544.00,354.00,354.00,354.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAICAQAIAQ8BLjgwMDEwMTE4,False,357.00,484.00,526.00,548.00,567.00,,,,,,17.28,23.19,112.37,178.46,346.52,,,,,,4901.00,7863.00,3632.00,2839.00,2,4.00,548.00,548.00,548.00,357.00,357.00,357.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAEWDgYEMTIyMDY,False,13.00,18.00,,,,,,,,,151.56,178.24,,,,,,,,,515.00,188.00,188.00,188.00,12,1.00,13.00,13.00,13.00,13.00,13.00,13.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAMWDgYEMjAxMDM,False,17.00,72.00,,,,,,,,,149.54,450.00,,,,,,,,,0.00,606.00,452.00,301.00,1,8.00,72.00,72.00,72.00,18.00,18.00,18.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAAWDgYEMjIyMDQ,False,19.00,20.00,,,,,,,,,148.71,221.09,,,,,,,,,444.00,197.00,197.00,197.00,12,1.00,19.00,19.00,19.00,19.00,19.00,19.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBQMWDgYEMzAxMDQ,True,190.00,191.00,275.00,300.00,410.00,,,,,,41.09,41.20,50.67,53.49,65.89,,,,,,5323.20,31912.99,22247.19,6766.06,1,24.00,400.00,400.00,400.00,190.00,190.00,190.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBQcWDgYEMzIyMDU,True,16.10,,,,,,,,,,290.56,,,,,,,,,,0.00,7360.93,7360.93,7360.93,6,1.00,16.10,16.10,16.10,11.00,11.00,11.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBgAWDgYENDAxMDg,True,55.00,90.00,120.00,153.00,,,,,,,186.64,195.24,202.62,210.73,,,,,,,4246.47,60565.36,7323.33,5997.38,2,4.00,153.00,153.00,153.00,55.00,55.00,55.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBgMWDgYENDIyMDI,True,14.30,,,,,,,,,,245.22,,,,,,,,,,0.00,1910.57,1910.57,1910.57,6,1.00,14.30,14.30,14.30,14.30,14.30,14.30
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBQEWDgYENTAxMDM,True,,35.00,39.00,40.00,102.00,,,,,,,183.23,184.11,184.36,218.28,,,,,,1224.55,7147.78,4598.17,3858.30,1,8.00,102.00,102.00,102.00,35.00,35.00,35.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBgYWDgYENTIyMTE,False,36.00,42.00,,,,,,,,,194.71,194.71,,,,,,,,,0.00,908.66,908.66,908.66,2,3.00,43.00,43.00,43.00,32.00,32.00,32.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BQcGAgMBBwUaODAwNjIxMDE,False,1.80,4.90,6.00,,,,,,,,1.00,147.00,174.00,,,,,,,,0.00,200.58,156.90,139.44,99999,2.00,4.90,4.90,4.90,1.80,1.80,1.80
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwQWDgYENzMxMDE,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwUWDgYENzMxMDI,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwIWDgYENzMxMDM,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwMWDgYENzMxMDQ,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwAWDgYENzMxMDU,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILAwEWDgYENzMxMDY,False,2.00,,,,,,,,,,149.05,,,,,,,,,,54.00,14.00,14.00,14.00,12,1.00,2.00,2.00,2.00,2.00,2.00,2.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAcWDgYEODMxMDE,False,2.50,,,,,,,,,,99.12,,,,,,,,,,71.00,14.00,14.00,14.00,12,1.00,2.50,2.50,2.50,2.50,2.50,2.50
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAQWDgYEODMxMDI,False,2.50,,,,,,,,,,99.12,,,,,,,,,,71.00,14.00,14.00,14.00,12,1.00,2.50,2.50,2.50,2.50,2.50,2.50
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAUWDgYEODMxMDM,False,2.50,,,,,,,,,,99.12,,,,,,,,,,71.00,14.00,14.00,14.00,12,1.00,2.50,2.50,2.50,2.50,2.50,2.50
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAILDAIWDgYEODMxMDQ,False,2.50,,,,,,,,,,99.12,,,,,,,,,,71.00,14.00,14.00,14.00,12,1.00,2.50,2.50,2.50,2.50,2.50,2.50
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAMDAAIIGA4EMDkyMTAx,False,19.00,23.00,,,,,,,,,132.82,156.69,,,,,,,,,1275.00,230.00,230.00,230.00,6,1.00,23.00,23.00,23.00,19.00,19.00,19.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAMDAAIJGA4EMDkyMTAy,False,19.00,23.00,,,,,,,,,132.82,156.69,,,,,,,,,1275.00,230.00,230.00,230.00,6,1.00,23.00,23.00,23.00,19.00,19.00,19.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMHBQMBBgYCMy44MDEwMDEwMQ,True,47.00,48.00,51.00,54.00,58.00,59.00,,,,,29.93,32.36,39.63,46.91,56.61,59.04,,,,,549.77,949.30,759.44,617.04,3,4.00,59.00,59.00,59.00,47.00,47.00,47.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIKBgIWDgYFMjIxMDE,False,22.00,34.00,,,,,,,,,142.29,154.79,,,,,,,,,1834.00,834.00,834.00,834.00,4,2.00,34.00,34.00,34.00,22.00,22.00,22.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMFBAcABgQaODAxMzIyMDE,False,18.00,,,,,,,,,,154.64,,,,,,,,,,503.00,102.00,102.00,102.00,12,1.00,18.00,18.00,18.00,18.00,18.00,18.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAILAAUBBwYGOC44MDE0MjEwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,24.00,1.70,1.70,1.70,1.70,1.70,1.70
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAILAAUBBwYBNS44MDE1MjEwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,24.00,21.00,21.00,21.00,21.00,21.00,21.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMABgQBBQEEMy44MDE2OTAwMQ,False,6.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOAgcANi44MDE3OTAwMQ,False,75.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEDAQcLBgMFMS44MDIyOTAwMQ,False,5.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAMGBgYIDw8aODAyNTIxMDE,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,3.00,3.00,3.00,3.00,3.00,3.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAgcOBA8NNy44MDMwOTAwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAMDAAINGA4ENTAyMTAx,False,10.00,55.00,,,,,,,,,86.20,86.20,,,,,,,,,0.00,2523.00,1262.00,631.00,1,16.00,55.00,55.00,55.00,55.00,55.00,55.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAMDAAIOGA4ENTAyMTAy,False,40.00,57.00,,,,,,,,,86.20,86.20,,,,,,,,,0.00,2523.00,1262.00,631.00,1,16.00,66.00,66.00,66.00,66.00,66.00,66.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIHDAYPARgMMDUxMjEwMg,True,44.00,,,,,,,,,,146.19,,,,,,,,,,0.00,1999.80,1999.80,1999.80,6,1.00,44.00,44.00,44.00,29.00,29.00,29.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIHDAYPBxgMMDUyMjEwMQ,False,45.00,,,,,,,,,,187.40,,,,,,,,,,0.00,1608.86,1608.86,1608.86,6,1.00,45.00,45.00,45.00,45.00,45.00,45.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIBBQEJAhgMMDUyMjEwMg,False,47.00,,,,,,,,,,190.27,,,,,,,,,,0.00,2088.51,2088.51,2088.51,6,1.00,47.00,47.00,47.00,47.00,47.00,47.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAQ8IAgEFNS44MDU0MDEwMQ,True,,463.50,823.20,823.30,1027.90,,,,,,,18.81,23.68,31.38,31.38,,,,,,5031.12,16595.00,13738.10,10537.65,3,4.00,1025.60,1025.60,1025.60,460.40,460.40,460.40
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIEBAYABgMaODA1NDAxMDM,False,180.00,,,,,,,,,,40.21,,,,,,,,,,0.00,9835.00,9835.00,9835.00,4,2.90,180.00,180.00,180.00,180.00,180.00,180.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIEBAYABgAaODA1NDAxMDQ,False,180.00,,,,,,,,,,40.21,,,,,,,,,,0.00,9835.00,9835.00,9835.00,4,2.90,180.00,180.00,180.00,180.00,180.00,180.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIEBAYABgQaODA1NDIxMDE,False,177.00,,,,,,,,,,40.21,,,,,,,,,,0.00,9835.00,9835.00,9835.00,4,2.90,177.00,177.00,177.00,177.00,177.00,177.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIEBAYABgIaODA1NDIxMDI,False,175.00,,,,,,,,,,40.21,,,,,,,,,,0.00,9835.00,9835.00,9835.00,4,2.90,175.00,175.00,175.00,175.00,175.00,175.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAECDAcMAgcCNS44MDU3OTAwMQ,False,15.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAECDAcMAgcCNy44MDk3OTAwMQ,False,80.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,24,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEDBgIJBAQMNS44MDk5MDEwMQ,False,160.00,284.00,310.00,314.00,,,,,,,19.58,22.32,49.73,171.79,,,,,,,1963.00,7680.00,6020.00,5024.00,1,5.00,314.00,314.00,314.00,160.00,160.00,160.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAQYWDgYNOTIxMDE,False,45.00,,,,,,,,,,170.56,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,45.00,45.00,45.00,45.00,45.00,45.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAQcWDgYNOTIxMDI,False,44.00,,,,,,,,,,171.06,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,44.00,44.00,44.00,44.00,44.00,44.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAQQWDgYNOTIxMDM,False,45.00,,,,,,,,,,170.56,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,45.00,45.00,45.00,45.00,45.00,45.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIHDAYPDhgMMDk5MjEwNA,False,45.00,,,,,,,,,,171.31,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,45.00,45.00,45.00,45.00,45.00,45.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIHDAYPDxgMMDk5MjEwNQ,False,46.00,,,,,,,,,,170.81,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,46.00,46.00,46.00,46.00,46.00,46.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIHDAYABhgMMDk5MjEwNg,False,44.00,,,,,,,,,,170.81,,,,,,,,,,0.00,449.09,449.09,449.09,2,1.00,44.00,44.00,44.00,44.00,44.00,44.00
